unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1669888632, 0, 497, 720, 530, 128, 4.23%, 0, 0, 5, 1787.71
1669888667, 0, 499, 721, 530, 127, 4.23%, 0, 0, 5, 1807.22
1669888673, 0, 499, 722, 531, 127, 4.23%, 0, 0, 5, 1807.98
1669888703, 0, 504, 723, 531, 126, 4.23%, 0, 0, 5, 1807.10
1669888744, 0, 506, 724, 531, 125, 4.23%, 0, 0, 5, 1841.77
1669888769, 0, 507, 728, 534, 125, 4.24%, 0, 0, 5, 1799.34
1669888805, 0, 510, 728, 533, 127, 4.24%, 0, 0, 5, 1791.92
1669888845, 0, 511, 729, 533, 126, 4.24%, 0, 0, 5, 1800.36
1669888876, 0, 511, 730, 534, 126, 4.24%, 0, 0, 5, 1808.95
1669888881, 0, 514, 730, 533, 126, 4.24%, 0, 0, 5, 1786.25
1669888906, 0, 516, 732, 534, 125, 4.25%, 0, 0, 5, 1860.51
1669888911, 0, 516, 735, 537, 125, 4.26%, 0, 0, 5, 1881.87
1669888916, 0, 516, 736, 538, 125, 4.26%, 0, 0, 5, 1888.76
1669888921, 0, 516, 737, 539, 125, 4.27%, 0, 0, 5, 1890.41
1669888932, 0, 517, 737, 538, 130, 4.27%, 0, 0, 5, 1891.31
1669888937, 0, 518, 737, 537, 129, 4.27%, 0, 0, 5, 1892.33
1669888947, 0, 519, 737, 536, 128, 4.27%, 0, 0, 5, 1909.18
1669888952, 0, 519, 738, 537, 128, 4.27%, 0, 0, 5, 1906.10
1669888957, 0, 522, 745, 543, 128, 4.27%, 0, 0, 5, 1903.15
1669888962, 0, 522, 748, 546, 128, 4.27%, 0, 0, 5, 1893.74
1669888967, 0, 522, 752, 550, 128, 4.28%, 0, 0, 5, 1889.54
1669888972, 0, 524, 752, 549, 132, 4.28%, 0, 0, 5, 1891.85
1669888977, 0, 525, 752, 548, 131, 4.28%, 0, 0, 5, 1834.68
1669888982, 0, 526, 753, 548, 131, 4.28%, 0, 0, 5, 1848.58
1669888992, 0, 527, 753, 547, 130, 4.28%, 0, 0, 5, 1890.24
1669889003, 0, 528, 753, 546, 129, 4.28%, 0, 0, 5, 1909.82
1669889013, 0, 529, 754, 546, 128, 4.29%, 0, 0, 5, 1911.78
1669889018, 0, 530, 754, 545, 128, 4.29%, 0, 0, 5, 1882.21
1669889058, 0, 532, 754, 544, 127, 4.29%, 0, 0, 5, 1801.27
1669889094, 0, 535, 755, 544, 126, 4.29%, 0, 0, 5, 1787.18
1669889129, 0, 536, 784, 572, 125, 4.38%, 0, 0, 5, 1730.29
1669889134, 0, 536, 790, 578, 125, 4.40%, 0, 0, 5, 1714.41
1669889140, 0, 536, 798, 586, 125, 4.44%, 0, 0, 5, 1733.73
1669889145, 0, 536, 800, 588, 125, 4.45%, 0, 0, 5, 1728.66
1669889155, 0, 536, 802, 590, 125, 4.45%, 0, 0, 5, 1751.22
1669889160, 0, 536, 806, 594, 125, 4.45%, 0, 0, 5, 1729.20
1669889165, 0, 536, 811, 599, 125, 4.46%, 0, 0, 5, 1796.23
1669889171, 0, 536, 812, 600, 125, 4.46%, 0, 0, 5, 1829.76
1669889176, 0, 536, 814, 602, 125, 4.46%, 0, 0, 5, 1849.20
1669889181, 0, 538, 818, 605, 151, 4.46%, 0, 0, 5, 1788.02
