unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1669888459, 0, 361, 642, 521, 132, 3.41%, 0, 0, 4, 1739.62
1669888474, 0, 361, 643, 522, 132, 3.41%, 0, 0, 4, 1734.62
1669888479, 0, 364, 647, 525, 131, 3.41%, 0, 0, 4, 1792.56
1669888495, 0, 372, 648, 525, 131, 3.41%, 0, 0, 4, 1686.54
1669888505, 0, 374, 650, 526, 131, 3.41%, 0, 0, 4, 1774.34
1669888515, 0, 378, 650, 525, 130, 3.41%, 0, 0, 4, 1657.52
1669888525, 0, 380, 650, 524, 129, 3.41%, 0, 0, 4, 1728.16
1669888545, 0, 385, 650, 523, 128, 3.41%, 0, 0, 4, 1806.48
1669888550, 0, 397, 650, 522, 127, 3.41%, 0, 0, 4, 1708.17
1669888566, 0, 399, 650, 521, 126, 3.41%, 0, 0, 4, 1772.79
1669888581, 0, 400, 651, 521, 125, 3.41%, 0, 0, 4, 1677.80
1669888596, 0, 402, 651, 520, 124, 3.41%, 0, 0, 4, 1670.72
1669888606, 0, 403, 651, 519, 123, 3.41%, 0, 0, 4, 1793.18
1669888611, 0, 403, 655, 523, 123, 3.42%, 0, 0, 4, 1796.94
1669888621, 0, 404, 655, 522, 123, 3.42%, 0, 0, 4, 1864.43
1669888627, 0, 406, 655, 521, 122, 3.42%, 0, 0, 4, 1897.33
1669888662, 0, 409, 656, 521, 121, 3.42%, 0, 0, 4, 1636.11
1669888692, 0, 410, 658, 522, 120, 3.42%, 0, 0, 4, 1709.76
1669888728, 0, 411, 659, 522, 120, 3.42%, 0, 0, 4, 1786.73
1669888763, 0, 412, 664, 526, 119, 3.43%, 0, 0, 4, 1788.45
1669888799, 0, 413, 666, 527, 122, 3.43%, 0, 0, 4, 1792.71
1669888834, 0, 415, 667, 527, 122, 3.43%, 0, 0, 4, 1923.44
1669888870, 0, 416, 668, 527, 121, 3.43%, 0, 0, 4, 1808.30
1669888895, 0, 417, 673, 531, 120, 3.45%, 0, 0, 4, 1825.24
1669888905, 0, 417, 674, 532, 120, 3.45%, 0, 0, 4, 1779.36
