unix_time, cycles_done, cur_path, paths_total, pending_total, pending_favs, map_size, unique_crashes, unique_hangs, max_depth, execs_per_sec
1669603530, 0, 409, 622, 432, 129, 1.96%, 0, 0, 5, 2558.99
1669603551, 0, 410, 623, 432, 129, 1.96%, 0, 0, 5, 2531.89
1669603556, 0, 410, 627, 436, 129, 1.96%, 0, 0, 5, 2539.97
1669603566, 0, 411, 627, 435, 130, 1.96%, 0, 0, 5, 2525.54
1669603581, 0, 415, 629, 436, 129, 1.96%, 0, 0, 5, 2518.77
1669603591, 0, 415, 632, 439, 129, 1.97%, 0, 0, 5, 2525.88
1669603596, 0, 419, 636, 442, 130, 2.01%, 0, 0, 5, 2526.26
1669603601, 0, 419, 638, 444, 130, 2.01%, 0, 0, 5, 2559.96
1669603611, 0, 421, 638, 443, 131, 2.01%, 0, 0, 5, 2556.93
1669603637, 0, 422, 638, 442, 130, 2.01%, 0, 0, 5, 2528.84
1669603647, 0, 425, 638, 441, 129, 2.01%, 0, 0, 5, 2519.92
1669603667, 0, 425, 640, 443, 129, 2.03%, 0, 0, 5, 2451.60
1669603672, 0, 426, 640, 442, 129, 2.03%, 0, 0, 5, 2510.02
1669603692, 0, 428, 649, 450, 128, 2.08%, 0, 0, 5, 1629.71
1669603698, 0, 428, 664, 465, 128, 2.13%, 0, 0, 5, 1552.53
1669603703, 0, 428, 665, 466, 128, 2.13%, 0, 0, 5, 1690.84
1669603718, 0, 430, 669, 469, 150, 2.13%, 0, 0, 5, 2207.11
1669603723, 0, 430, 670, 470, 150, 2.13%, 0, 0, 5, 2346.57
1669603738, 0, 430, 671, 471, 150, 2.13%, 0, 0, 5, 2391.35
1669603743, 0, 433, 676, 475, 151, 2.14%, 0, 0, 5, 2437.85
1669603748, 0, 433, 677, 476, 151, 2.14%, 0, 0, 5, 2521.79
1669603758, 0, 435, 678, 476, 151, 2.14%, 0, 0, 5, 2391.16
1669603778, 0, 436, 678, 475, 151, 2.14%, 0, 0, 5, 2515.13
